date,year,month,station,pollutant,daily_avg,daily_min,daily_max,daily_median,daily_std,records_count
2009-12-10,2009,12,Palermo,CO,0.9746,0.81,1.31,0.97,0.1373,24
2009-12-11,2009,12,Centenario,CO,0.695,0.43,0.85,0.735,0.145,18
2009-12-11,2009,12,Centenario,NO2,26.0526,9.0,57.0,25.0,13.3603,19
2009-12-11,2009,12,Córdoba,NO2,49.5833,25.0,90.0,48.5,17.9345,24
2009-12-11,2009,12,La Boca,NO2,20.0,7.0,34.0,20.5,6.9962,20
2009-12-11,2009,12,Palermo,CO,0.7538,0.5,1.01,0.745,0.1738,24
2009-12-12,2009,12,Centenario,CO,0.5871,0.43,0.85,0.55,0.1157,24
2009-12-12,2009,12,Centenario,NO2,16.7083,11.0,26.0,16.5,3.8951,24
2009-12-12,2009,12,Córdoba,NO2,47.125,36.0,57.0,48.5,6.9802,24
2009-12-12,2009,12,La Boca,NO2,15.125,7.0,23.0,16.0,4.347,24
2009-12-12,2009,12,Palermo,CO,0.4262,0.35,0.53,0.43,0.0467,24
2009-12-13,2009,12,Centenario,CO,0.4896,0.36,0.69,0.45,0.1127,24
2009-12-13,2009,12,Centenario,NO2,16.125,6.0,36.0,15.5,8.4971,24
2009-12-13,2009,12,Córdoba,NO2,23.0,14.0,34.0,23.0,4.1073,24
2009-12-13,2009,12,La Boca,NO2,15.4167,8.0,30.0,13.5,6.9715,24
2009-12-13,2009,12,Palermo,CO,0.4904,0.4,0.65,0.49,0.0627,24
2009-12-14,2009,12,Centenario,CO,0.6588,0.44,0.88,0.68,0.1165,24
2009-12-14,2009,12,Centenario,NO2,25.9583,7.0,43.0,25.0,10.6014,24
2009-12-14,2009,12,Córdoba,NO2,29.6667,13.0,47.0,28.0,11.3967,24
2009-12-14,2009,12,La Boca,NO2,29.75,13.0,45.0,32.0,9.905,24
2009-12-14,2009,12,Palermo,CO,0.4621,0.36,0.63,0.425,0.0869,24
2009-12-15,2009,12,Centenario,CO,0.79,0.65,1.01,0.755,0.1068,24
2009-12-15,2009,12,Centenario,NO2,26.625,10.0,42.0,23.0,9.3148,24
2009-12-15,2009,12,Córdoba,NO2,40.4167,23.0,59.0,42.5,10.0083,24
2009-12-15,2009,12,La Boca,NO2,23.625,10.0,35.0,24.5,6.3576,24
2009-12-15,2009,12,Palermo,CO,0.6675,0.55,0.76,0.68,0.0644,24
2009-12-16,2009,12,Centenario,CO,0.6633,0.39,0.86,0.66,0.1653,24
2009-12-16,2009,12,Centenario,NO2,19.9167,6.0,29.0,23.0,7.5002,24
2009-12-16,2009,12,Córdoba,NO2,34.0,17.0,57.0,34.0,11.679,21
2009-12-16,2009,12,La Boca,NO2,21.3333,12.0,35.0,22.0,6.8799,21
2009-12-16,2009,12,Palermo,CO,0.7588,0.38,1.25,0.775,0.3172,24
2009-12-17,2009,12,Centenario,CO,0.6188,0.45,0.76,0.63,0.0971,24
2009-12-17,2009,12,Centenario,NO2,21.8421,11.0,36.0,21.0,7.4853,19
2009-12-17,2009,12,Córdoba,NO2,38.2083,20.0,68.0,36.0,14.6316,24
2009-12-17,2009,12,La Boca,NO2,37.2917,6.0,87.0,19.5,29.4965,24
2009-12-17,2009,12,Palermo,CO,0.685,0.51,0.86,0.675,0.1074,24
2009-12-18,2009,12,Centenario,CO,0.5592,0.34,0.78,0.585,0.1361,24
2009-12-18,2009,12,Centenario,NO2,18.375,6.0,31.0,17.5,8.0153,24
2009-12-18,2009,12,Córdoba,NO2,31.375,17.0,52.0,27.5,10.4041,24
2009-12-18,2009,12,La Boca,NO2,33.3333,8.0,89.0,23.0,25.0611,24
2009-12-18,2009,12,Palermo,CO,0.6629,0.3,0.98,0.67,0.2202,24
2009-12-19,2009,12,Centenario,CO,0.7557,0.44,1.1,0.75,0.2258,23
2009-12-19,2009,12,Centenario,NO2,19.375,10.0,30.0,20.5,7.228,24
2009-12-19,2009,12,Córdoba,NO2,20.9286,17.0,26.0,20.5,2.6447,14
2009-12-19,2009,12,La Boca,NO2,14.3077,7.0,26.0,13.0,6.1425,13
2009-12-19,2009,12,Palermo,CO,0.9491,0.75,1.28,0.88,0.1667,23
2009-12-20,2009,12,Centenario,CO,0.6329,0.49,1.05,0.51,0.2003,24
2009-12-20,2009,12,Centenario,NO2,16.2917,9.0,39.0,15.0,5.9817,24
2009-12-20,2009,12,Palermo,CO,0.9383,0.78,1.26,0.83,0.1829,24
2009-12-21,2009,12,Centenario,CO,0.5843,0.38,0.79,0.605,0.1379,14
2009-12-21,2009,12,Centenario,NO2,26.8824,6.0,44.0,22.0,11.5644,17
2009-12-21,2009,12,Córdoba,NO2,48.0,40.0,63.0,47.0,7.2457,13
2009-12-21,2009,12,La Boca,NO2,22.5,17.0,26.0,22.5,3.3082,10
2009-12-21,2009,12,Palermo,CO,0.8983,0.71,1.2,0.9,0.1449,24
2009-12-22,2009,12,Centenario,CO,0.5958,0.44,0.83,0.545,0.147,12
2009-12-22,2009,12,Centenario,NO2,16.8333,8.0,36.0,13.5,8.9426,12
2009-12-22,2009,12,Córdoba,NO2,23.4167,16.0,37.0,21.5,6.1416,12
2009-12-22,2009,12,La Boca,NO2,14.9167,8.0,26.0,15.0,4.6015,12
2009-12-22,2009,12,Palermo,CO,1.0642,0.93,1.21,1.06,0.1033,12
2009-12-23,2009,12,Centenario,CO,0.9692,0.84,1.03,0.99,0.0599,12
2009-12-23,2009,12,Centenario,NO2,21.7273,8.0,31.0,21.0,7.4578,11
2009-12-23,2009,12,Córdoba,NO2,24.0,18.0,31.0,24.0,3.908,12
2009-12-23,2009,12,La Boca,NO2,16.0,14.0,19.0,16.0,1.8974,6
2009-12-23,2009,12,Palermo,CO,1.635,1.55,1.78,1.61,0.0828,12
2009-12-24,2009,12,Centenario,CO,0.5846,0.39,0.96,0.555,0.1814,24
2009-12-24,2009,12,Centenario,NO2,16.5417,6.0,34.0,14.5,7.8684,24
2009-12-24,2009,12,Córdoba,NO2,20.6667,12.0,39.0,18.0,7.3996,24
2009-12-24,2009,12,La Boca,NO2,15.4,10.0,33.0,13.0,6.1156,15
2009-12-24,2009,12,Palermo,CO,1.0379,0.89,1.49,0.99,0.1737,24
2009-12-25,2009,12,Centenario,CO,0.5963,0.48,0.74,0.58,0.0701,24
2009-12-25,2009,12,Centenario,NO2,17.9167,8.0,29.0,17.5,5.3966,24
2009-12-25,2009,12,Córdoba,NO2,22.5,15.0,36.0,21.5,6.0433,24
2009-12-25,2009,12,La Boca,NO2,13.0,6.0,22.0,13.0,4.4429,24
2009-12-25,2009,12,Palermo,CO,1.1792,1.01,1.49,1.09,0.1533,24
2009-12-26,2009,12,Centenario,CO,0.6021,0.49,0.71,0.6,0.0762,24
2009-12-26,2009,12,Centenario,NO2,16.5,7.0,22.0,19.5,5.786,24
2009-12-26,2009,12,Córdoba,NO2,18.5417,15.0,23.0,18.0,2.5363,24
2009-12-26,2009,12,La Boca,NO2,11.0833,8.0,15.0,11.0,1.9763,24
2009-12-26,2009,12,Palermo,CO,1.1967,0.9,1.49,1.16,0.16,24
2009-12-27,2009,12,Centenario,CO,0.5225,0.43,0.59,0.52,0.0513,24
2009-12-27,2009,12,Centenario,NO2,13.3684,4.0,22.0,11.0,6.1663,19
2009-12-27,2009,12,Córdoba,NO2,17.9167,12.0,26.0,17.5,3.309,24
2009-12-27,2009,12,La Boca,NO2,9.625,4.0,13.0,10.0,2.8101,24
2009-12-27,2009,12,Palermo,CO,0.9542,0.74,1.16,0.955,0.1596,24
2009-12-28,2009,12,Centenario,CO,0.6817,0.43,1.06,0.59,0.2076,24
2009-12-28,2009,12,Centenario,NO2,18.6842,4.0,32.0,21.0,9.2078,19
2009-12-28,2009,12,Córdoba,NO2,23.0417,12.0,42.0,21.5,8.4877,24
2009-12-28,2009,12,La Boca,NO2,11.9583,4.0,19.0,13.0,4.2883,24
2009-12-28,2009,12,Palermo,CO,1.1638,0.74,1.63,1.165,0.361,24
2009-12-29,2009,12,Centenario,CO,1.1292,0.83,1.23,1.19,0.1278,13
2009-12-29,2009,12,Centenario,NO2,27.5714,20.0,43.0,24.5,7.2718,14
2009-12-29,2009,12,Córdoba,NO2,46.2,31.0,77.0,41.5,14.2657,10
2009-12-29,2009,12,La Boca,NO2,19.0417,12.0,33.0,16.0,6.2169,24
2009-12-29,2009,12,Palermo,CO,1.4425,1.26,1.73,1.395,0.1539,24
2009-12-30,2009,12,Centenario,NO2,24.3333,21.0,30.0,22.0,4.9329,3
2009-12-30,2009,12,Córdoba,NO2,37.6667,22.0,85.0,37.0,12.15,24
2009-12-30,2009,12,La Boca,NO2,19.4167,12.0,29.0,19.0,4.6431,24
2009-12-30,2009,12,Palermo,CO,0.8192,0.64,1.16,0.805,0.1428,24
2009-12-31,2009,12,Córdoba,NO2,27.1667,17.0,46.0,27.0,5.685,24
2009-12-31,2009,12,La Boca,NO2,14.8333,3.0,24.0,15.0,4.6031,24
2009-12-31,2009,12,Palermo,CO,0.6708,0.43,1.19,0.695,0.176,24
2010-01-01,2010,1,Córdoba,NO2,21.9583,11.0,41.0,17.5,10.2384,24
2010-01-01,2010,1,La Boca,NO2,16.5833,3.0,47.0,11.5,14.7969,24
2010-01-01,2010,1,Palermo,CO,0.6979,0.53,1.18,0.66,0.1651,24
2010-01-02,2010,1,Córdoba,NO2,34.3333,19.0,113.0,30.0,18.9362,24
2010-01-02,2010,1,La Boca,NO2,28.625,13.0,41.0,29.5,9.636,24
2010-01-02,2010,1,Palermo,CO,1.5483,0.95,2.31,1.43,0.4814,24
2010-01-03,2010,1,Córdoba,NO2,18.0417,12.0,30.0,18.0,3.9943,24
2010-01-03,2010,1,La Boca,NO2,14.8333,8.0,23.0,13.5,4.8782,24
2010-01-03,2010,1,Palermo,CO,1.1012,0.86,1.49,0.955,0.2427,24
2010-01-04,2010,1,Córdoba,NO2,23.875,10.0,34.0,25.0,7.7421,24
2010-01-04,2010,1,La Boca,NO2,15.5,5.0,26.0,15.0,5.5089,24
2010-01-04,2010,1,Palermo,CO,0.8342,0.5,1.08,0.885,0.183,24
2010-01-05,2010,1,Córdoba,NO2,22.1667,11.0,34.0,22.0,7.2211,24
2010-01-05,2010,1,La Boca,NO2,23.6667,17.0,34.0,22.0,4.8614,21
2010-01-05,2010,1,Palermo,CO,0.9558,0.54,1.29,1.0,0.2677,24
2010-01-06,2010,1,Córdoba,NO2,51.375,13.0,283.0,32.0,59.801,24
2010-01-06,2010,1,La Boca,NO2,12.6667,7.0,30.0,9.5,6.9387,24
2010-01-06,2010,1,Palermo,CO,0.6783,0.4,1.3,0.555,0.296,24
2010-01-07,2010,1,Córdoba,NO2,22.0909,15.0,30.0,22.0,4.0697,22
2010-01-07,2010,1,La Boca,NO2,18.0,7.0,29.0,18.5,6.2554,24
2010-01-07,2010,1,Palermo,CO,0.7833,0.65,1.14,0.745,0.1354,24
2010-01-08,2010,1,Córdoba,NO2,25.25,17.0,37.0,24.0,6.5955,24
2010-01-08,2010,1,La Boca,NO2,17.25,5.0,32.0,18.0,7.1642,24
2010-01-08,2010,1,Palermo,CO,1.0621,0.66,1.51,1.045,0.2824,24
2010-01-09,2010,1,Córdoba,NO2,18.1667,10.0,65.0,15.5,11.0362,24
2010-01-09,2010,1,La Boca,NO2,18.5,12.0,25.0,19.0,3.9891,24
2010-01-09,2010,1,Palermo,CO,1.2683,1.0,1.53,1.295,0.1613,24
2010-01-10,2010,1,Córdoba,NO2,17.5,9.0,24.0,18.5,4.4331,24
2010-01-10,2010,1,La Boca,NO2,21.0588,12.0,36.0,19.0,7.1543,17
2010-01-10,2010,1,Palermo,CO,1.2183,0.88,1.5,1.2,0.1825,24
2010-01-11,2010,1,Córdoba,NO2,17.5417,7.0,28.0,18.5,5.8975,24
2010-01-11,2010,1,La Boca,NO2,18.75,10.0,27.0,18.5,5.0669,24
2010-01-11,2010,1,Palermo,CO,1.0188,0.68,1.5,0.985,0.2905,24
2010-01-12,2010,1,Córdoba,NO2,39.0417,12.0,229.0,26.5,45.866,24
2010-01-12,2010,1,La Boca,NO2,14.4211,5.0,24.0,13.0,5.834,19
2010-01-12,2010,1,Palermo,CO,0.5283,0.36,0.91,0.48,0.1468,24
2010-01-13,2010,1,Córdoba,NO2,25.1905,18.0,31.0,26.0,4.0819,21
2010-01-13,2010,1,La Boca,NO2,23.0,19.0,26.0,23.0,2.4495,9
2010-01-13,2010,1,Palermo,CO,0.4462,0.28,0.59,0.46,0.1034,24
2010-01-14,2010,1,Córdoba,NO2,28.9167,24.0,38.0,29.0,4.3928,24
2010-01-14,2010,1,La Boca,NO2,35.125,23.0,49.0,35.5,7.1159,24
2010-01-14,2010,1,Palermo,CO,0.57,0.39,0.84,0.585,0.119,24
2010-01-15,2010,1,Córdoba,NO2,23.0,13.0,29.0,23.5,4.1073,24
2010-01-15,2010,1,La Boca,NO2,32.5,16.0,39.0,34.5,6.0289,24
2010-01-15,2010,1,Palermo,CO,0.6971,0.46,0.88,0.72,0.1336,24
2010-01-16,2010,1,Córdoba,NO2,22.0833,15.0,31.0,21.0,5.4287,24
2010-01-16,2010,1,La Boca,NO2,22.2083,14.0,31.0,22.5,4.2731,24
2010-01-16,2010,1,Palermo,CO,0.7458,0.53,0.95,0.775,0.1392,24
2010-01-17,2010,1,Córdoba,NO2,16.6667,12.0,26.0,15.0,4.6125,24
2010-01-17,2010,1,La Boca,NO2,20.5,14.0,39.0,17.0,7.9782,24
2010-01-17,2010,1,Palermo,CO,0.6683,0.39,1.03,0.615,0.2266,24
2010-01-18,2010,1,Centenario,NO2,47.0,36.0,55.0,47.0,6.65,10
2010-01-18,2010,1,Córdoba,CO,1.3358,0.39,2.29,1.305,0.6776,12
2010-01-18,2010,1,Córdoba,NO2,24.5833,13.0,30.0,27.0,5.1954,12
2010-01-18,2010,1,La Boca,CO,1.0867,0.41,1.6,1.105,0.4081,12
2010-01-18,2010,1,La Boca,NO2,38.0833,23.0,53.0,36.5,8.361,24
2010-01-18,2010,1,Palermo,CO,0.9833,0.69,1.19,1.015,0.1791,12
2010-01-19,2010,1,Centenario,NO2,29.5556,18.0,37.0,32.0,7.4349,9
2010-01-19,2010,1,Córdoba,CO,1.4775,0.95,2.28,1.245,0.5484,12
2010-01-19,2010,1,Córdoba,NO2,39.9167,25.0,92.0,33.5,19.4257,12
2010-01-19,2010,1,La Boca,CO,0.8542,0.32,1.54,0.66,0.4912,12
2010-01-19,2010,1,La Boca,NO2,23.6667,9.0,39.0,22.5,9.3421,24
2010-01-19,2010,1,Palermo,CO,0.5925,0.49,0.75,0.58,0.0871,12
2010-01-20,2010,1,Córdoba,NO2,30.5,20.0,62.0,27.5,10.7137,24
2010-01-20,2010,1,La Boca,NO2,27.5714,14.0,45.0,28.0,8.4177,21
2010-01-20,2010,1,Palermo,CO,0.9667,0.65,1.34,1.045,0.2315,24
2010-01-21,2010,1,Córdoba,NO2,21.0,12.0,30.0,20.5,4.8812,24
2010-01-21,2010,1,La Boca,NO2,26.4167,17.0,36.0,26.0,5.9776,24
2010-01-21,2010,1,Palermo,CO,0.936,0.52,1.36,0.88,0.3029,15
2010-01-22,2010,1,Córdoba,NO2,31.8333,16.0,50.0,32.5,10.5652,24
2010-01-22,2010,1,La Boca,NO2,28.2083,12.0,49.0,28.5,11.3175,24
2010-01-22,2010,1,Palermo,CO,0.9258,0.55,1.26,0.945,0.2105,24
2010-01-23,2010,1,Córdoba,NO2,16.9167,12.0,31.0,15.5,5.3154,24
2010-01-23,2010,1,La Boca,NO2,20.3333,13.0,29.0,21.0,4.1249,24
2010-01-23,2010,1,Palermo,CO,0.4908,0.36,0.68,0.47,0.103,24
2010-01-24,2010,1,Córdoba,NO2,29.4167,6.0,157.0,20.0,34.1135,24
2010-01-24,2010,1,La Boca,NO2,16.7143,12.0,24.0,16.0,4.8892,7
2010-01-24,2010,1,Palermo,CO,0.4121,0.29,0.55,0.42,0.0822,24
2010-01-25,2010,1,Córdoba,NO2,22.5,12.0,34.0,23.5,6.3383,24
2010-01-25,2010,1,La Boca,NO2,21.7647,14.0,31.0,22.0,4.9057,17
2010-01-25,2010,1,Palermo,CO,0.6025,0.48,0.8,0.575,0.0909,24
2010-01-26,2010,1,Centenario,NO2,20.5455,15.0,27.0,21.0,3.6156,11
2010-01-26,2010,1,Córdoba,NO2,19.125,8.0,30.0,18.5,6.4895,24
2010-01-26,2010,1,La Boca,NO2,21.7083,9.0,36.0,22.0,7.3749,24
2010-01-26,2010,1,Palermo,CO,0.4325,0.26,0.63,0.44,0.1262,24
2010-01-27,2010,1,Centenario,CO,0.465,0.4,0.54,0.44,0.0509,12
2010-01-27,2010,1,Centenario,NO2,16.0435,6.0,23.0,16.0,5.2439,23
2010-01-27,2010,1,Córdoba,NO2,18.0833,4.0,40.0,17.5,8.5155,24
2010-01-27,2010,1,La Boca,NO2,24.75,11.0,35.0,25.0,6.7478,16
2010-01-27,2010,1,Palermo,CO,0.515,0.28,0.74,0.535,0.1565,24
2010-01-28,2010,1,Centenario,CO,0.4683,0.33,0.86,0.41,0.1354,24
2010-01-28,2010,1,Centenario,NO2,15.7083,7.0,24.0,15.0,5.5441,24
2010-01-28,2010,1,Córdoba,NO2,19.9545,7.0,45.0,18.0,9.0789,22
2010-01-28,2010,1,La Boca,NO2,13.8636,7.0,20.0,13.0,3.9557,22
2010-01-28,2010,1,Palermo,CO,0.4754,0.24,0.75,0.48,0.1825,24
2010-01-29,2010,1,Centenario,CO,0.3212,0.2,0.43,0.34,0.0832,17
2010-01-29,2010,1,Centenario,NO2,17.6842,7.0,35.0,14.0,8.3868,19
2010-01-29,2010,1,Córdoba,NO2,16.375,5.0,33.0,15.5,6.412,24
2010-01-29,2010,1,La Boca,NO2,16.8667,12.0,26.0,14.0,4.9981,15
2010-01-29,2010,1,Palermo,CO,0.6017,0.31,0.96,0.56,0.2319,24
2010-01-30,2010,1,Centenario,CO,0.2845,0.08,0.44,0.3,0.1401,11
2010-01-30,2010,1,Centenario,NO2,16.6667,7.0,25.0,19.0,7.0356,9
2010-01-30,2010,1,Córdoba,NO2,16.875,11.0,23.0,17.0,3.6273,24
2010-01-30,2010,1,Palermo,CO,0.51,0.29,0.89,0.445,0.171,24
2010-01-31,2010,1,Córdoba,NO2,10.5833,5.0,19.0,10.0,3.9,24
2010-01-31,2010,1,Palermo,CO,0.5967,0.46,0.84,0.575,0.106,24
2010-02-01,2010,2,Centenario,NO2,27.4,15.0,33.0,32.0,7.893,5
2010-02-01,2010,2,Córdoba,NO2,11.25,5.0,17.0,12.0,3.1657,24
2010-02-01,2010,2,Palermo,CO,0.8512,0.6,1.1,0.885,0.1773,24
2010-02-02,2010,2,Centenario,CO,0.38,0.24,0.53,0.39,0.0823,22
2010-02-02,2010,2,Centenario,NO2,13.9583,7.0,27.0,13.5,4.1649,24
2010-02-02,2010,2,Córdoba,NO2,13.8333,9.0,19.0,14.0,2.7923,24
2010-02-02,2010,2,Palermo,CO,0.6675,0.5,1.09,0.6,0.185,24
2010-02-03,2010,2,Centenario,CO,0.5133,0.2,0.93,0.47,0.2448,24
2010-02-03,2010,2,Centenario,NO2,25.9583,5.0,44.0,29.5,14.4387,24
2010-02-03,2010,2,Córdoba,NO2,36.3333,10.0,60.0,40.0,15.8736,24
2010-02-03,2010,2,Palermo,CO,0.8371,0.51,1.28,0.73,0.2807,24
2010-02-04,2010,2,Centenario,CO,0.8188,0.21,1.33,0.825,0.4087,24
2010-02-04,2010,2,Centenario,NO2,29.125,9.0,43.0,31.0,9.746,24
2010-02-04,2010,2,Córdoba,NO2,25.9167,16.0,38.0,24.0,6.5933,24
2010-02-04,2010,2,Palermo,CO,0.9733,0.54,1.34,1.02,0.2721,24
2010-02-05,2010,2,Centenario,CO,1.3321,1.09,1.78,1.225,0.2435,24
2010-02-05,2010,2,Centenario,NO2,24.0,17.0,31.0,23.5,4.5968,24
2010-02-05,2010,2,Córdoba,NO2,20.9,9.0,45.0,21.5,8.0059,20
2010-02-05,2010,2,Palermo,CO,1.1525,0.7,1.61,1.2,0.283,24
2010-02-06,2010,2,Centenario,CO,1.3088,1.16,1.68,1.27,0.1461,24
2010-02-06,2010,2,Centenario,NO2,20.0833,11.0,32.0,19.5,6.0211,24
2010-02-06,2010,2,Córdoba,NO2,20.5417,15.0,44.0,17.0,7.9618,24
2010-02-06,2010,2,Palermo,CO,0.9962,0.76,1.59,0.895,0.2452,24
2010-02-07,2010,2,Centenario,CO,1.3479,1.05,1.65,1.335,0.2061,24
2010-02-07,2010,2,Centenario,NO2,22.5417,13.0,41.0,19.5,7.785,24
2010-02-07,2010,2,Córdoba,NO2,18.9167,15.0,30.0,17.0,4.3928,24
2010-02-07,2010,2,Palermo,CO,0.9325,0.7,1.18,0.945,0.1704,24
2010-02-08,2010,2,Centenario,CO,1.3554,1.04,1.66,1.39,0.2126,24
2010-02-08,2010,2,Centenario,NO2,26.6667,15.0,38.0,26.5,7.7833,24
2010-02-08,2010,2,Córdoba,NO2,27.4583,22.0,89.0,24.5,13.3286,24
2010-02-08,2010,2,Palermo,CO,0.7442,0.43,1.09,0.735,0.2395,24
2010-02-09,2010,2,Centenario,CO,1.3121,1.18,1.48,1.305,0.0887,24
2010-02-09,2010,2,Centenario,NO2,28.5,16.0,40.0,27.5,6.3861,24
2010-02-09,2010,2,Córdoba,NO2,25.125,19.0,39.0,24.5,5.4638,24
2010-02-09,2010,2,Palermo,CO,0.8217,0.51,1.19,0.81,0.2299,24
2010-02-10,2010,2,Centenario,CO,1.2154,1.0,1.38,1.235,0.1134,24
2010-02-10,2010,2,Centenario,NO2,25.0833,7.0,53.0,26.5,10.5868,24
2010-02-10,2010,2,Córdoba,NO2,26.5417,13.0,45.0,27.0,9.7355,24
2010-02-10,2010,2,Palermo,CO,0.8054,0.5,1.08,0.795,0.201,24
2010-02-11,2010,2,Centenario,CO,1.1275,0.91,1.31,1.125,0.1508,24
2010-02-11,2010,2,Centenario,NO2,27.2083,7.0,46.0,29.5,13.0116,24
2010-02-11,2010,2,Córdoba,NO2,24.9048,18.0,54.0,22.0,7.8416,21
2010-02-11,2010,2,Palermo,CO,0.9504,0.51,1.45,0.955,0.3445,24
2010-02-12,2010,2,Centenario,CO,1.1292,1.03,1.31,1.08,0.108,12
2010-02-12,2010,2,Centenario,NO2,16.4444,9.0,27.0,17.0,5.747,9
2010-02-12,2010,2,Córdoba,NO2,16.9167,14.0,22.0,16.5,2.2344,12
2010-02-12,2010,2,Palermo,CO,1.0783,0.85,1.45,0.99,0.2245,12
2010-02-16,2010,2,Córdoba,NO2,31.25,28.0,35.0,31.0,2.3789,12
2010-02-16,2010,2,Palermo,CO,0.3975,0.29,0.48,0.41,0.0657,12
2010-02-17,2010,2,Córdoba,NO2,23.5,14.0,39.0,23.0,6.0361,24
2010-02-17,2010,2,Palermo,CO,0.4608,0.24,0.8,0.43,0.1952,24
2010-02-18,2010,2,Córdoba,NO2,18.7917,11.0,28.0,18.0,4.2322,24
2010-02-18,2010,2,Palermo,CO,0.7725,0.33,1.48,0.7,0.3969,24
2010-02-19,2010,2,Córdoba,NO2,17.2083,12.0,26.0,17.0,3.6829,24
2010-02-19,2010,2,La Boca,CO,2.5217,1.88,2.93,2.66,0.3926,12
2010-02-19,2010,2,Palermo,CO,0.8092,0.43,1.43,0.805,0.2574,24
2010-02-20,2010,2,Córdoba,NO2,15.9583,12.0,22.0,15.0,2.4756,24
2010-02-20,2010,2,La Boca,CO,1.5583,1.36,1.86,1.535,0.1315,24
2010-02-20,2010,2,Palermo,CO,0.5946,0.44,0.84,0.56,0.1168,24
2010-02-21,2010,2,Córdoba,NO2,12.2917,9.0,17.0,12.0,2.1158,24
2010-02-21,2010,2,La Boca,CO,1.1754,1.04,1.35,1.145,0.0973,24
2010-02-21,2010,2,Palermo,CO,0.365,0.28,0.44,0.35,0.0485,24
2010-02-22,2010,2,Córdoba,NO2,11.375,4.0,20.0,9.0,5.6784,24
2010-02-22,2010,2,La Boca,CO,1.5533,0.99,2.32,1.33,0.5358,24
2010-02-22,2010,2,Palermo,CO,0.6867,0.28,1.13,0.725,0.3515,24
2010-02-23,2010,2,Córdoba,NO2,33.6667,7.0,221.0,17.5,47.708,24
2010-02-23,2010,2,La Boca,CO,1.6108,0.77,2.32,1.715,0.5792,24
2010-02-23,2010,2,Palermo,CO,0.6221,0.33,1.01,0.58,0.2459,24
2010-02-24,2010,2,Córdoba,NO2,20.25,18.0,35.0,19.0,3.6025,24
2010-02-24,2010,2,La Boca,CO,0.9371,0.19,2.08,0.875,0.5101,24
2010-02-24,2010,2,Palermo,CO,0.9154,0.75,1.19,0.82,0.1556,24
2010-02-25,2010,2,Córdoba,NO2,25.619,18.0,34.0,27.0,5.6167,21
2010-02-25,2010,2,La Boca,CO,0.2633,0.13,0.41,0.285,0.0947,24
2010-02-25,2010,2,Palermo,CO,1.005,0.7,1.46,1.0,0.2509,24
2010-02-26,2010,2,Córdoba,NO2,20.0,18.0,23.0,20.0,1.7321,7
2010-02-26,2010,2,La Boca,CO,0.1792,0.1,0.28,0.16,0.0546,24
2010-02-26,2010,2,Palermo,CO,1.3354,1.1,1.59,1.335,0.1739,24
2010-02-27,2010,2,La Boca,CO,0.3762,0.15,0.71,0.285,0.2069,24
2010-02-27,2010,2,Palermo,CO,1.4808,1.21,1.64,1.53,0.1418,24
2010-02-28,2010,2,La Boca,CO,0.4012,0.22,0.64,0.38,0.1036,24
2010-02-28,2010,2,Palermo,CO,1.2158,0.95,1.56,1.16,0.2054,24
2010-03-01,2010,3,Córdoba,NO2,23.0,16.0,29.0,23.5,3.2106,14
2010-03-01,2010,3,La Boca,CO,0.1908,0.1,0.28,0.2,0.0559,24
2010-03-01,2010,3,Palermo,CO,0.8925,0.8,0.96,0.895,0.05,24
2010-03-02,2010,3,Córdoba,NO2,20.8333,15.0,34.0,18.0,5.1387,24
2010-03-02,2010,3,La Boca,CO,0.165,0.06,0.25,0.18,0.0588,24
2010-03-02,2010,3,Palermo,CO,0.8892,0.74,1.09,0.82,0.1274,24
2010-03-03,2010,3,Córdoba,NO2,23.5,19.0,27.0,24.5,2.3932,12
2010-03-03,2010,3,La Boca,CO,0.1729,0.08,0.24,0.195,0.0557,24
2010-03-03,2010,3,Palermo,CO,1.3138,0.93,1.71,1.335,0.344,24
2010-03-04,2010,3,Córdoba,NO2,29.1579,15.0,42.0,34.0,10.1449,19
2010-03-04,2010,3,La Boca,CO,0.163,0.11,0.21,0.17,0.0343,10
2010-03-04,2010,3,Palermo,CO,1.2025,0.94,1.59,1.17,0.1869,24
2010-03-05,2010,3,Córdoba,NO2,28.625,20.0,38.0,29.0,5.0718,24
2010-03-05,2010,3,La Boca,CO,0.255,0.15,0.42,0.215,0.1065,8
2010-03-05,2010,3,Palermo,CO,1.1146,0.91,1.56,1.08,0.1942,24
2010-03-06,2010,3,Córdoba,NO2,31.375,27.0,40.0,30.0,3.7044,24
2010-03-06,2010,3,La Boca,CO,0.1933,0.05,0.37,0.17,0.1145,24
2010-03-06,2010,3,Palermo,CO,1.0754,0.91,1.18,1.11,0.0898,24
2010-03-07,2010,3,Córdoba,NO2,25.1667,21.0,30.0,25.0,2.7907,12
2010-03-07,2010,3,La Boca,CO,0.2485,0.18,0.35,0.25,0.0565,13
2010-03-07,2010,3,Palermo,CO,1.1808,1.13,1.24,1.18,0.0358,12
2010-03-08,2010,3,Córdoba,NO2,37.4167,27.0,47.0,39.0,6.3598,12
2010-03-08,2010,3,La Boca,CO,0.1583,0.08,0.24,0.16,0.0644,12
2010-03-08,2010,3,La Boca,NO2,22.6,17.0,29.0,21.5,4.6952,10
2010-03-08,2010,3,Palermo,CO,1.0442,0.81,1.29,1.03,0.1967,12
2010-03-09,2010,3,Córdoba,NO2,29.0417,17.0,40.0,30.5,7.28,24
